size_bytes,filename,filepath,is_empty,wav_readable,scan_status,recorder_id,start_dt,date,month,birdnet_week48,session,file_id,min_to_sunrise,min_to_sunset,solar_slot,duration_s,samplerate,channels,format,subtype,end_dt,birdnet_status,perch_status,updated_at,last_error
1382400865,2453AC0263FBD00C_20250602_194000.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250602_194000.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-02 19:40:00,2025-06-02,6.0,21.0,evening,2453AC0263FBD00C_20250602_194000,,-120.6,sunset_-120,7200.0,96000.0,1.0,WAV,PCM_16,2025-06-02 21:40:00.000000,pending,pending,2026-01-05 13:59:01.126160,
1381440865,2453AC0263FBD00C_20250602_214005.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250602_214005.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-02 21:40:05,2025-06-02,6.0,21.0,evening,2453AC0263FBD00C_20250602_214005,,-0.6,sunset_0,7195.0,96000.0,1.0,WAV,PCM_16,2025-06-02 23:40:00.000000,pending,pending,2026-01-05 13:59:01.142471,
1382400864,2453AC0263FBD00C_20250603_042000.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250603_042000.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-03 04:20:00,2025-06-03,6.0,21.0,morning,2453AC0263FBD00C_20250603_042000,-61.1,,sunrise_-60,7200.0,96000.0,1.0,WAV,PCM_16,2025-06-03 06:20:00.000000,pending,pending,2026-01-05 13:59:01.159117,
690240865,2453AC0263FBD00C_20250603_062005.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250603_062005.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-03 06:20:05,2025-06-03,6.0,21.0,morning,2453AC0263FBD00C_20250603_062005,59.0,,sunrise_60,3595.0,96000.0,1.0,WAV,PCM_16,2025-06-03 07:20:00.000000,pending,pending,2026-01-05 13:59:01.176354,
1382400865,2453AC0263FBD00C_20250603_194000.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250603_194000.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-03 19:40:00,2025-06-03,6.0,21.0,evening,2453AC0263FBD00C_20250603_194000,,-121.7,sunset_-120,7200.0,96000.0,1.0,WAV,PCM_16,2025-06-03 21:40:00.000000,pending,pending,2026-01-05 13:59:01.191792,
1381440865,2453AC0263FBD00C_20250603_214005.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250603_214005.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-03 21:40:05,2025-06-03,6.0,21.0,evening,2453AC0263FBD00C_20250603_214005,,-1.6,sunset_0,7195.0,96000.0,1.0,WAV,PCM_16,2025-06-03 23:40:00.000000,pending,pending,2026-01-05 13:59:01.204345,
1382400865,2453AC0263FBD00C_20250604_042000.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250604_042000.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-04 04:20:00,2025-06-04,6.0,21.0,morning,2453AC0263FBD00C_20250604_042000,-60.5,,sunrise_-60,7200.0,96000.0,1.0,WAV,PCM_16,2025-06-04 06:20:00.000000,pending,pending,2026-01-05 13:59:01.219474,
690240865,2453AC0263FBD00C_20250604_062005.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250604_062005.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-04 06:20:05,2025-06-04,6.0,21.0,morning,2453AC0263FBD00C_20250604_062005,59.6,,sunrise_60,3595.0,96000.0,1.0,WAV,PCM_16,2025-06-04 07:20:00.000000,pending,pending,2026-01-05 13:59:01.242175,
1382400865,2453AC0263FBD00C_20250604_194000.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250604_194000.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-04 19:40:00,2025-06-04,6.0,21.0,evening,2453AC0263FBD00C_20250604_194000,,-122.6,sunset_-120,7200.0,96000.0,1.0,WAV,PCM_16,2025-06-04 21:40:00.000000,pending,pending,2026-01-05 13:59:01.259231,
1381440865,2453AC0263FBD00C_20250604_214005.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250604_214005.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-04 21:40:05,2025-06-04,6.0,21.0,evening,2453AC0263FBD00C_20250604_214005,,-2.5,sunset_0,7195.0,96000.0,1.0,WAV,PCM_16,2025-06-04 23:40:00.000000,pending,pending,2026-01-05 13:59:01.278885,
1382400865,2453AC0263FBD00C_20250605_042000.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250605_042000.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-05 04:20:00,2025-06-05,6.0,21.0,morning,2453AC0263FBD00C_20250605_042000,-59.9,,sunrise_-60,7200.0,96000.0,1.0,WAV,PCM_16,2025-06-05 06:20:00.000000,pending,pending,2026-01-05 13:59:01.295448,
690240865,2453AC0263FBD00C_20250605_062005.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250605_062005.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-05 06:20:05,2025-06-05,6.0,21.0,morning,2453AC0263FBD00C_20250605_062005,60.2,,sunrise_60,3595.0,96000.0,1.0,WAV,PCM_16,2025-06-05 07:20:00.000000,pending,pending,2026-01-05 13:59:01.315547,
1100558336,2453AC0263FBD00C_20250605_194000.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250605_194000.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-05 19:40:00,2025-06-05,6.0,21.0,evening,2453AC0263FBD00C_20250605_194000,,-123.6,sunset_-120,5732.072125,96000.0,1.0,WAV,PCM_16,2025-06-05 21:15:32.072125,pending,pending,2026-01-05 13:59:01.334835,
1382400865,2453AC0263FBD00C_20250606_042000.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250606_042000.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-06 04:20:00,2025-06-06,6.0,21.0,morning,2453AC0263FBD00C_20250606_042000,-59.3,,sunrise_-60,7200.0,96000.0,1.0,WAV,PCM_16,2025-06-06 06:20:00.000000,pending,pending,2026-01-05 13:59:01.352812,
690240865,2453AC0263FBD00C_20250606_062005.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250606_062005.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-06 06:20:05,2025-06-06,6.0,21.0,morning,2453AC0263FBD00C_20250606_062005,60.8,,sunrise_60,3595.0,96000.0,1.0,WAV,PCM_16,2025-06-06 07:20:00.000000,pending,pending,2026-01-05 13:59:01.369916,
1382400865,2453AC0263FBD00C_20250606_194500.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250606_194500.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-06 19:45:00,2025-06-06,6.0,21.0,evening,2453AC0263FBD00C_20250606_194500,,-119.5,sunset_-120,7200.0,96000.0,1.0,WAV,PCM_16,2025-06-06 21:45:00.000000,pending,pending,2026-01-05 13:59:01.389024,
1381440865,2453AC0263FBD00C_20250606_214505.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250606_214505.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-06 21:45:05,2025-06-06,6.0,21.0,evening,2453AC0263FBD00C_20250606_214505,,0.6,sunset_0,7195.0,96000.0,1.0,WAV,PCM_16,2025-06-06 23:45:00.000000,pending,pending,2026-01-05 13:59:01.407044,
1382400865,2453AC0263FBD00C_20250607_042000.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250607_042000.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-07 04:20:00,2025-06-07,6.0,21.0,morning,2453AC0263FBD00C_20250607_042000,-58.8,,sunrise_-60,7200.0,96000.0,1.0,WAV,PCM_16,2025-06-07 06:20:00.000000,pending,pending,2026-01-05 13:59:01.425095,
690240865,2453AC0263FBD00C_20250607_062005.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250607_062005.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-07 06:20:05,2025-06-07,6.0,21.0,morning,2453AC0263FBD00C_20250607_062005,61.3,,sunrise_60,3595.0,96000.0,1.0,WAV,PCM_16,2025-06-07 07:20:00.000000,pending,pending,2026-01-05 13:59:01.440750,
1382400865,2453AC0263FBD00C_20250607_194500.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250607_194500.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-07 19:45:00,2025-06-07,6.0,21.0,evening,2453AC0263FBD00C_20250607_194500,,-120.3,sunset_-120,7200.0,96000.0,1.0,WAV,PCM_16,2025-06-07 21:45:00.000000,pending,pending,2026-01-05 13:59:01.458383,
1381440865,2453AC0263FBD00C_20250607_214505.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250607_214505.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-07 21:45:05,2025-06-07,6.0,21.0,evening,2453AC0263FBD00C_20250607_214505,,-0.2,sunset_0,7195.0,96000.0,1.0,WAV,PCM_16,2025-06-07 23:45:00.000000,pending,pending,2026-01-05 13:59:01.476191,
1382208865,2453AC0263FBD00C_20250608_042001.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250608_042001.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-08 04:20:01,2025-06-08,6.0,22.0,morning,2453AC0263FBD00C_20250608_042001,-58.3,,sunrise_-60,7199.0,96000.0,1.0,WAV,PCM_16,2025-06-08 06:20:00.000000,pending,pending,2026-01-05 13:59:01.492084,
690240865,2453AC0263FBD00C_20250608_062005.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250608_062005.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-08 06:20:05,2025-06-08,6.0,22.0,morning,2453AC0263FBD00C_20250608_062005,61.8,,sunrise_60,3595.0,96000.0,1.0,WAV,PCM_16,2025-06-08 07:20:00.000000,pending,pending,2026-01-05 13:59:01.510068,
1382400865,2453AC0263FBD00C_20250608_194500.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250608_194500.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-08 19:45:00,2025-06-08,6.0,22.0,evening,2453AC0263FBD00C_20250608_194500,,-121.1,sunset_-120,7200.0,96000.0,1.0,WAV,PCM_16,2025-06-08 21:45:00.000000,pending,pending,2026-01-05 13:59:01.524506,
1381440865,2453AC0263FBD00C_20250608_214505.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250608_214505.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-08 21:45:05,2025-06-08,6.0,22.0,evening,2453AC0263FBD00C_20250608_214505,,-1.0,sunset_0,7195.0,96000.0,1.0,WAV,PCM_16,2025-06-08 23:45:00.000000,pending,pending,2026-01-05 13:59:01.543602,
1382208864,2453AC0263FBD00C_20250609_042001.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250609_042001.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-09 04:20:01,2025-06-09,6.0,22.0,morning,2453AC0263FBD00C_20250609_042001,-57.9,,sunrise_-60,7199.0,96000.0,1.0,WAV,PCM_16,2025-06-09 06:20:00.000000,pending,pending,2026-01-05 13:59:01.560744,
690240865,2453AC0263FBD00C_20250609_062005.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250609_062005.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-09 06:20:05,2025-06-09,6.0,22.0,morning,2453AC0263FBD00C_20250609_062005,62.2,,sunrise_60,3595.0,96000.0,1.0,WAV,PCM_16,2025-06-09 07:20:00.000000,pending,pending,2026-01-05 13:59:01.577801,
1382400865,2453AC0263FBD00C_20250609_194500.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250609_194500.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-09 19:45:00,2025-06-09,6.0,22.0,evening,2453AC0263FBD00C_20250609_194500,,-121.9,sunset_-120,7200.0,96000.0,1.0,WAV,PCM_16,2025-06-09 21:45:00.000000,pending,pending,2026-01-05 13:59:01.593362,
1381440865,2453AC0263FBD00C_20250609_214505.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250609_214505.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-09 21:45:05,2025-06-09,6.0,22.0,evening,2453AC0263FBD00C_20250609_214505,,-1.8,sunset_0,7195.0,96000.0,1.0,WAV,PCM_16,2025-06-09 23:45:00.000000,pending,pending,2026-01-05 13:59:01.610559,
1382208865,2453AC0263FBD00C_20250610_042001.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250610_042001.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-10 04:20:01,2025-06-10,6.0,22.0,morning,2453AC0263FBD00C_20250610_042001,-57.5,,sunrise_-60,7199.0,96000.0,1.0,WAV,PCM_16,2025-06-10 06:20:00.000000,pending,pending,2026-01-05 13:59:01.625944,
690240865,2453AC0263FBD00C_20250610_062005.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250610_062005.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-10 06:20:05,2025-06-10,6.0,22.0,morning,2453AC0263FBD00C_20250610_062005,62.5,,sunrise_60,3595.0,96000.0,1.0,WAV,PCM_16,2025-06-10 07:20:00.000000,pending,pending,2026-01-05 13:59:01.641706,
1382400865,2453AC0263FBD00C_20250610_194500.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250610_194500.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-10 19:45:00,2025-06-10,6.0,22.0,evening,2453AC0263FBD00C_20250610_194500,,-122.6,sunset_-120,7200.0,96000.0,1.0,WAV,PCM_16,2025-06-10 21:45:00.000000,pending,pending,2026-01-05 13:59:01.659677,
1381440865,2453AC0263FBD00C_20250610_214505.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250610_214505.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-10 21:45:05,2025-06-10,6.0,22.0,evening,2453AC0263FBD00C_20250610_214505,,-2.5,sunset_0,7195.0,96000.0,1.0,WAV,PCM_16,2025-06-10 23:45:00.000000,pending,pending,2026-01-05 13:59:01.672470,
1382208864,2453AC0263FBD00C_20250611_041501.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250611_041501.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-11 04:15:01,2025-06-11,6.0,22.0,morning,2453AC0263FBD00C_20250611_041501,-62.2,,sunrise_-60,7199.0,96000.0,1.0,WAV,PCM_16,2025-06-11 06:15:00.000000,pending,pending,2026-01-05 13:59:01.692709,
690240864,2453AC0263FBD00C_20250611_061505.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250611_061505.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-11 06:15:05,2025-06-11,6.0,22.0,morning,2453AC0263FBD00C_20250611_061505,57.8,,sunrise_60,3595.0,96000.0,1.0,WAV,PCM_16,2025-06-11 07:15:00.000000,pending,pending,2026-01-05 13:59:01.708752,
1381440865,2453AC0263FBD00C_20250611_214505.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250611_214505.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-11 21:45:05,2025-06-11,6.0,22.0,evening,2453AC0263FBD00C_20250611_214505,,-3.2,sunset_0,7195.0,96000.0,1.0,WAV,PCM_16,2025-06-11 23:45:00.000000,pending,pending,2026-01-05 13:59:01.716714,
1382208865,2453AC0263FBD00C_20250612_041501.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250612_041501.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-12 04:15:01,2025-06-12,6.0,22.0,morning,2453AC0263FBD00C_20250612_041501,-62.0,,sunrise_-60,7199.0,96000.0,1.0,WAV,PCM_16,2025-06-12 06:15:00.000000,pending,pending,2026-01-05 13:59:01.739348,
690240865,2453AC0263FBD00C_20250612_061505.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250612_061505.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-12 06:15:05,2025-06-12,6.0,22.0,morning,2453AC0263FBD00C_20250612_061505,58.1,,sunrise_60,3595.0,96000.0,1.0,WAV,PCM_16,2025-06-12 07:15:00.000000,pending,pending,2026-01-05 13:59:01.761466,
1382400865,2453AC0263FBD00C_20250612_195000.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250612_195000.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-12 19:50:00,2025-06-12,6.0,22.0,evening,2453AC0263FBD00C_20250612_195000,,-118.9,sunset_-120,7200.0,96000.0,1.0,WAV,PCM_16,2025-06-12 21:50:00.000000,pending,pending,2026-01-05 13:59:01.779169,
1381440865,2453AC0263FBD00C_20250612_215005.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250612_215005.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-12 21:50:05,2025-06-12,6.0,22.0,evening,2453AC0263FBD00C_20250612_215005,,1.1,sunset_0,7195.0,96000.0,1.0,WAV,PCM_16,2025-06-12 23:50:00.000000,pending,pending,2026-01-05 13:59:01.795073,
1382208865,2453AC0263FBD00C_20250613_041501.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250613_041501.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-13 04:15:01,2025-06-13,6.0,22.0,morning,2453AC0263FBD00C_20250613_041501,-61.8,,sunrise_-60,7199.0,96000.0,1.0,WAV,PCM_16,2025-06-13 06:15:00.000000,pending,pending,2026-01-05 13:59:01.812464,
690240865,2453AC0263FBD00C_20250613_061505.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250613_061505.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-13 06:15:05,2025-06-13,6.0,22.0,morning,2453AC0263FBD00C_20250613_061505,58.3,,sunrise_60,3595.0,96000.0,1.0,WAV,PCM_16,2025-06-13 07:15:00.000000,pending,pending,2026-01-05 13:59:01.828026,
1382400865,2453AC0263FBD00C_20250613_195000.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250613_195000.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-13 19:50:00,2025-06-13,6.0,22.0,evening,2453AC0263FBD00C_20250613_195000,,-119.5,sunset_-120,7200.0,96000.0,1.0,WAV,PCM_16,2025-06-13 21:50:00.000000,pending,pending,2026-01-05 13:59:01.844087,
1381440865,2453AC0263FBD00C_20250613_215005.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250613_215005.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-13 21:50:05,2025-06-13,6.0,22.0,evening,2453AC0263FBD00C_20250613_215005,,0.5,sunset_0,7195.0,96000.0,1.0,WAV,PCM_16,2025-06-13 23:50:00.000000,pending,pending,2026-01-05 13:59:01.860316,
1382208865,2453AC0263FBD00C_20250614_041501.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250614_041501.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-14 04:15:01,2025-06-14,6.0,22.0,morning,2453AC0263FBD00C_20250614_041501,-61.6,,sunrise_-60,7199.0,96000.0,1.0,WAV,PCM_16,2025-06-14 06:15:00.000000,pending,pending,2026-01-05 13:59:01.875722,
488,2453AC0263FBD00C_20250614_061505.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250614_061505.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-14 06:15:05,2025-06-14,6.0,22.0,morning,2453AC0263FBD00C_20250614_061505,58.5,,sunrise_60,0.0,96000.0,1.0,WAV,PCM_16,2025-06-14 06:15:05.000000,pending,pending,2026-01-05 13:59:01.887265,
0,2453AC0263FBD00C_20250614_195000.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250614_195000.WAV,True,False,empty_file,,,,,,,,,,,,,,,,,,,,0 Byte File
0,2453AC0263FBD00C_20250614_215005.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250614_215005.WAV,True,False,empty_file,,,,,,,,,,,,,,,,,,,,0 Byte File
1382400860,2453AC0263FBD00C_20250615_195000.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250615_195000.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-15 19:50:00,2025-06-15,6.0,23.0,evening,2453AC0263FBD00C_20250615_195000,,-120.6,sunset_-120,7200.0,96000.0,1.0,WAV,PCM_16,2025-06-15 21:50:00.000000,pending,pending,2026-01-05 13:59:01.905423,
1381440860,2453AC0263FBD00C_20250615_215005.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250615_215005.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-15 21:50:05,2025-06-15,6.0,23.0,evening,2453AC0263FBD00C_20250615_215005,,-0.5,sunset_0,7195.0,96000.0,1.0,WAV,PCM_16,2025-06-15 23:50:00.000000,pending,pending,2026-01-05 13:59:01.923573,
1382208860,2453AC0263FBD00C_20250616_041501.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250616_041501.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-16 04:15:01,2025-06-16,6.0,23.0,morning,2453AC0263FBD00C_20250616_041501,-61.4,,sunrise_-60,7199.0,96000.0,1.0,WAV,PCM_16,2025-06-16 06:15:00.000000,pending,pending,2026-01-05 13:59:01.940946,
690240860,2453AC0263FBD00C_20250616_061505.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250616_061505.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-16 06:15:05,2025-06-16,6.0,23.0,morning,2453AC0263FBD00C_20250616_061505,58.6,,sunrise_60,3595.0,96000.0,1.0,WAV,PCM_16,2025-06-16 07:15:00.000000,pending,pending,2026-01-05 13:59:01.957466,
1382400860,2453AC0263FBD00C_20250616_195000.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250616_195000.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-16 19:50:00,2025-06-16,6.0,23.0,evening,2453AC0263FBD00C_20250616_195000,,-121.0,sunset_-120,7200.0,96000.0,1.0,WAV,PCM_16,2025-06-16 21:50:00.000000,pending,pending,2026-01-05 13:59:01.973977,
1381440860,2453AC0263FBD00C_20250616_215005.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250616_215005.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-16 21:50:05,2025-06-16,6.0,23.0,evening,2453AC0263FBD00C_20250616_215005,,-1.0,sunset_0,7195.0,96000.0,1.0,WAV,PCM_16,2025-06-16 23:50:00.000000,pending,pending,2026-01-05 13:59:01.990266,
1382208860,2453AC0263FBD00C_20250617_041501.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250617_041501.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-17 04:15:01,2025-06-17,6.0,23.0,morning,2453AC0263FBD00C_20250617_041501,-61.4,,sunrise_-60,7199.0,96000.0,1.0,WAV,PCM_16,2025-06-17 06:15:00.000000,pending,pending,2026-01-05 13:59:02.008070,
690240860,2453AC0263FBD00C_20250617_061505.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250617_061505.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-17 06:15:05,2025-06-17,6.0,23.0,morning,2453AC0263FBD00C_20250617_061505,58.6,,sunrise_60,3595.0,96000.0,1.0,WAV,PCM_16,2025-06-17 07:15:00.000000,pending,pending,2026-01-05 13:59:02.025856,
488,2453AC0263FBD00C_20250617_195000.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250617_195000.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-17 19:50:00,2025-06-17,6.0,23.0,evening,2453AC0263FBD00C_20250617_195000,,-121.4,sunset_-120,0.0,96000.0,1.0,WAV,PCM_16,2025-06-17 19:50:00.000000,pending,pending,2026-01-05 13:59:02.036613,
0,2453AC0263FBD00C_20250617_215005.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250617_215005.WAV,True,False,empty_file,,,,,,,,,,,,,,,,,,,,0 Byte File
3080564,2453AC0263FBD00C_20250620_204301.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250620_204301.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-20 20:43:01,2025-06-20,6.0,23.0,evening,2453AC0263FBD00C_20250620_204301,,-69.4,sunset_-60,16.040125,96000.0,1.0,WAV,PCM_16,2025-06-20 20:43:17.040125,pending,pending,2026-01-05 13:59:02.053198,
488,2453AC0263FBD00C_20250620_204320.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250620_204320.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-20 20:43:20,2025-06-20,6.0,23.0,evening,2453AC0263FBD00C_20250620_204320,,-69.0,sunset_-60,0.0,96000.0,1.0,WAV,PCM_16,2025-06-20 20:43:20.000000,pending,pending,2026-01-05 13:59:02.065561,
765504860,2453AC0263FBD00C_20250620_204333.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250620_204333.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-20 20:43:33,2025-06-20,6.0,23.0,evening,2453AC0263FBD00C_20250620_204333,,-68.8,sunset_-60,3987.0,96000.0,1.0,WAV,PCM_16,2025-06-20 21:50:00.000000,pending,pending,2026-01-05 13:59:02.082918,
1381440860,2453AC0263FBD00C_20250620_215005.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250620_215005.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-20 21:50:05,2025-06-20,6.0,23.0,evening,2453AC0263FBD00C_20250620_215005,,-2.3,sunset_0,7195.0,96000.0,1.0,WAV,PCM_16,2025-06-20 23:50:00.000000,pending,pending,2026-01-05 13:59:02.098169,
1382400860,2453AC0263FBD00C_20250622_041500.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250622_041500.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-22 04:15:00,2025-06-22,6.0,24.0,morning,2453AC0263FBD00C_20250622_041500,-62.2,,sunrise_-60,7200.0,96000.0,1.0,WAV,PCM_16,2025-06-22 06:15:00.000000,pending,pending,2026-01-05 13:59:02.116104,
690240860,2453AC0263FBD00C_20250622_061505.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250622_061505.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-22 06:15:05,2025-06-22,6.0,24.0,morning,2453AC0263FBD00C_20250622_061505,57.9,,sunrise_60,3595.0,96000.0,1.0,WAV,PCM_16,2025-06-22 07:15:00.000000,pending,pending,2026-01-05 13:59:02.131126,
