input,start_time,end_time,species_name,confidence
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:43:08.00","00:43:11.00","Troglodytes troglodytes_Eurasian Wren",0.109363
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:43:09.00","00:43:12.00","Troglodytes troglodytes_Eurasian Wren",0.128778
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:43:10.00","00:43:13.00","Troglodytes troglodytes_Eurasian Wren",0.139311
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:43:15.00","00:43:18.00","Certhia familiaris_Eurasian Treecreeper",0.103670
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:43:21.00","00:43:24.00","Troglodytes troglodytes_Eurasian Wren",0.148629
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:43:22.00","00:43:25.00","Troglodytes troglodytes_Eurasian Wren",0.314150
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:43:23.00","00:43:26.00","Columba oenas_Stock Dove",0.119524
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:43:24.00","00:43:27.00","Troglodytes troglodytes_Eurasian Wren",0.133600
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:43:27.00","00:43:30.00","Certhia familiaris_Eurasian Treecreeper",0.216937
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:43:28.00","00:43:31.00","Pseudonestor xanthophrys_Maui Parrotbill",0.105686
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:43:34.00","00:43:37.00","Troglodytes troglodytes_Eurasian Wren",0.181038
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:43:36.00","00:43:39.00","Troglodytes troglodytes_Eurasian Wren",0.191241
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:43:37.00","00:43:40.00","Troglodytes troglodytes_Eurasian Wren",0.174126
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:43:39.00","00:43:42.00","Certhia brachydactyla_Short-toed Treecreeper",0.255161
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:43:40.00","00:43:43.00","Certhia brachydactyla_Short-toed Treecreeper",0.427730
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:43:41.00","00:43:44.00","Certhia brachydactyla_Short-toed Treecreeper",0.405261
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:43:47.00","00:43:50.00","Troglodytes troglodytes_Eurasian Wren",0.130260
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:43:49.00","00:43:52.00","Troglodytes troglodytes_Eurasian Wren",0.139938
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:43:53.00","00:43:56.00","Regulus ignicapilla_Common Firecrest",0.125962
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:43:55.00","00:43:58.00","Certhia brachydactyla_Short-toed Treecreeper",0.210588
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:43:57.00","00:44:00.00","Troglodytes troglodytes_Eurasian Wren",0.171106
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:43:58.00","00:44:01.00","Troglodytes troglodytes_Eurasian Wren",0.430969
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:43:59.00","00:44:02.00","Troglodytes troglodytes_Eurasian Wren",0.222357
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:44:00.00","00:44:03.00","Troglodytes troglodytes_Eurasian Wren",0.104884
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:44:01.00","00:44:04.00","Troglodytes troglodytes_Eurasian Wren",0.107584
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:44:03.00","00:44:06.00","Certhia familiaris_Eurasian Treecreeper",0.114285
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:44:04.00","00:44:07.00","Pseudonestor xanthophrys_Maui Parrotbill",0.158736
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:44:10.00","00:44:13.00","Troglodytes troglodytes_Eurasian Wren",0.161504
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:44:11.00","00:44:14.00","Troglodytes troglodytes_Eurasian Wren",0.558251
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:44:12.00","00:44:15.00","Troglodytes troglodytes_Eurasian Wren",0.318013
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:44:13.00","00:44:16.00","Troglodytes troglodytes_Eurasian Wren",0.324419
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:44:14.00","00:44:17.00","Troglodytes troglodytes_Eurasian Wren",0.171528
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:44:16.00","00:44:19.00","Certhia familiaris_Eurasian Treecreeper",0.158969
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:44:20.00","00:44:23.00","Sylvia atricapilla_Eurasian Blackcap",0.108258
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:44:23.00","00:44:26.00","Troglodytes troglodytes_Eurasian Wren",0.138867
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:44:24.00","00:44:27.00","Troglodytes troglodytes_Eurasian Wren",0.268492
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:44:25.00","00:44:28.00","Troglodytes troglodytes_Eurasian Wren",0.269563
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:44:26.00","00:44:29.00","Troglodytes troglodytes_Eurasian Wren",0.355821
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:44:27.00","00:44:30.00","Troglodytes troglodytes_Eurasian Wren",0.134920
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:44:29.00","00:44:32.00","Certhia familiaris_Eurasian Treecreeper",0.100803
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:44:32.00","00:44:35.00","Certhia brachydactyla_Short-toed Treecreeper",0.110469
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:44:35.00","00:44:38.00","Troglodytes troglodytes_Eurasian Wren",0.176663
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:44:36.00","00:44:39.00","Troglodytes troglodytes_Eurasian Wren",0.147101
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:44:37.00","00:44:40.00","Troglodytes troglodytes_Eurasian Wren",0.233041
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:44:42.00","00:44:45.00","Pseudonestor xanthophrys_Maui Parrotbill",0.120284
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:44:45.00","00:44:48.00","Certhia familiaris_Eurasian Treecreeper",0.164286
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:44:47.00","00:44:50.00","Dryocopus martius_Black Woodpecker",0.101660
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:44:49.00","00:44:52.00","Troglodytes troglodytes_Eurasian Wren",0.206540
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:44:50.00","00:44:53.00","Troglodytes troglodytes_Eurasian Wren",0.126235
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:44:52.00","00:44:55.00","Troglodytes troglodytes_Eurasian Wren",0.120383
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:44:55.00","00:44:58.00","Certhia familiaris_Eurasian Treecreeper",0.245778
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:45:00.00","00:45:03.00","Troglodytes troglodytes_Eurasian Wren",0.230716
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:45:01.00","00:45:04.00","Troglodytes troglodytes_Eurasian Wren",0.271084
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:45:02.00","00:45:05.00","Troglodytes troglodytes_Eurasian Wren",0.203595
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:45:03.00","00:45:06.00","Troglodytes troglodytes_Eurasian Wren",0.228671
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:45:04.00","00:45:07.00","Troglodytes troglodytes_Eurasian Wren",0.136029
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:45:05.00","00:45:08.00","Certhia familiaris_Eurasian Treecreeper",0.303855
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:45:06.00","00:45:09.00","Pseudonestor xanthophrys_Maui Parrotbill",0.141835
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:45:07.00","00:45:10.00","Muscicapa striata_Spotted Flycatcher",0.171307
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:45:08.00","00:45:11.00","Muscicapa striata_Spotted Flycatcher",0.228270
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:45:09.00","00:45:12.00","Muscicapa striata_Spotted Flycatcher",0.512240
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:45:13.00","00:45:16.00","Troglodytes troglodytes_Eurasian Wren",0.119447
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:45:14.00","00:45:17.00","Troglodytes troglodytes_Eurasian Wren",0.154382
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:45:15.00","00:45:18.00","Troglodytes troglodytes_Eurasian Wren",0.126531
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:45:16.00","00:45:19.00","Troglodytes troglodytes_Eurasian Wren",0.173779
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:45:16.00","00:45:19.00","Regulus ignicapilla_Common Firecrest",0.116784
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:45:17.00","00:45:20.00","Troglodytes troglodytes_Eurasian Wren",0.114737
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:45:17.00","00:45:20.00","Regulus ignicapilla_Common Firecrest",0.108604
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:45:18.00","00:45:21.00","Regulus ignicapilla_Common Firecrest",0.398093
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:45:20.00","00:45:23.00","Sylvia atricapilla_Eurasian Blackcap",0.132179
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:45:23.00","00:45:26.00","Oriolus oriolus_Eurasian Golden Oriole",0.127039
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:45:26.00","00:45:29.00","Troglodytes troglodytes_Eurasian Wren",0.156114
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:45:27.00","00:45:30.00","Troglodytes troglodytes_Eurasian Wren",0.101563
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:45:28.00","00:45:31.00","Troglodytes troglodytes_Eurasian Wren",0.313149
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:45:29.00","00:45:32.00","Troglodytes troglodytes_Eurasian Wren",0.146740
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:45:30.00","00:45:33.00","Regulus ignicapilla_Common Firecrest",0.263297
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:45:30.00","00:45:33.00","Troglodytes troglodytes_Eurasian Wren",0.221014
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:45:31.00","00:45:34.00","Regulus ignicapilla_Common Firecrest",0.377971
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:45:32.00","00:45:35.00","Regulus ignicapilla_Common Firecrest",0.364290
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:45:36.00","00:45:39.00","Carpodacus erythrinus_Common Rosefinch",0.437717
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:45:41.00","00:45:44.00","Acrocephalus melanopogon_Moustached Warbler",0.133239
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:45:42.00","00:45:45.00","Acrocephalus melanopogon_Moustached Warbler",0.135844
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:45:42.00","00:45:45.00","Phylloscopus collybita_Common Chiffchaff",0.133427
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:45:42.00","00:45:45.00","Carpodacus erythrinus_Common Rosefinch",0.123565
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:45:43.00","00:45:46.00","Phylloscopus collybita_Common Chiffchaff",0.115681
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:45:48.00","00:45:51.00","Troglodytes troglodytes_Eurasian Wren",0.203480
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:45:49.00","00:45:52.00","Troglodytes troglodytes_Eurasian Wren",0.157692
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:45:50.00","00:45:53.00","Troglodytes troglodytes_Eurasian Wren",0.382806
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:45:51.00","00:45:54.00","Regulus ignicapilla_Common Firecrest",0.338473
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:45:51.00","00:45:54.00","Troglodytes troglodytes_Eurasian Wren",0.156861
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:45:52.00","00:45:55.00","Regulus ignicapilla_Common Firecrest",0.286468
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:45:53.00","00:45:56.00","Regulus ignicapilla_Common Firecrest",0.441103
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:45:54.00","00:45:57.00","Acrocephalus melanopogon_Moustached Warbler",0.147676
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:45:59.00","00:46:02.00","Remiz pendulinus_Eurasian Penduline-Tit",0.118933
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:46:02.00","00:46:05.00","Troglodytes troglodytes_Eurasian Wren",0.109717
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:46:03.00","00:46:06.00","Troglodytes troglodytes_Eurasian Wren",0.244448
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:46:04.00","00:46:07.00","Troglodytes troglodytes_Eurasian Wren",0.120547
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:46:05.00","00:46:08.00","Troglodytes troglodytes_Eurasian Wren",0.111335
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:46:06.00","00:46:09.00","Troglodytes troglodytes_Eurasian Wren",0.189021
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:46:07.00","00:46:10.00","Troglodytes troglodytes_Eurasian Wren",0.193394
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:46:13.00","00:46:16.00","Regulus ignicapilla_Common Firecrest",0.100434
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:46:14.00","00:46:17.00","Muscicapa dauurica_Asian Brown Flycatcher",0.142641
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:46:16.00","00:46:19.00","Sylvia atricapilla_Eurasian Blackcap",0.103765
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:46:17.00","00:46:20.00","Regulus ignicapilla_Common Firecrest",0.163527
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:46:19.00","00:46:22.00","Troglodytes troglodytes_Eurasian Wren",0.219795
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:46:20.00","00:46:23.00","Troglodytes troglodytes_Eurasian Wren",0.165245
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:46:21.00","00:46:24.00","Troglodytes troglodytes_Eurasian Wren",0.230681
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:46:29.00","00:46:32.00","Jynx torquilla_Eurasian Wryneck",0.105394
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:46:32.00","00:46:35.00","Cyornis tickelliae_Tickell's Blue Flycatcher",0.110034
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:46:34.00","00:46:37.00","Troglodytes troglodytes_Eurasian Wren",0.142913
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:46:35.00","00:46:38.00","Troglodytes troglodytes_Eurasian Wren",0.233368
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:46:36.00","00:46:39.00","Troglodytes troglodytes_Eurasian Wren",0.265189
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:46:37.00","00:46:40.00","Troglodytes troglodytes_Eurasian Wren",0.425427
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:46:38.00","00:46:41.00","Troglodytes troglodytes_Eurasian Wren",0.251834
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:46:39.00","00:46:42.00","Regulus ignicapilla_Common Firecrest",0.116157
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:46:39.00","00:46:42.00","Troglodytes troglodytes_Eurasian Wren",0.103656
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:46:44.00","00:46:47.00","Carpodacus erythrinus_Common Rosefinch",0.126871
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:46:45.00","00:46:48.00","Regulus ignicapilla_Common Firecrest",0.140993
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:46:50.00","00:46:53.00","Troglodytes troglodytes_Eurasian Wren",0.292045
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:46:51.00","00:46:54.00","Troglodytes troglodytes_Eurasian Wren",0.135678
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:46:52.00","00:46:55.00","Troglodytes troglodytes_Eurasian Wren",0.204392
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:46:53.00","00:46:56.00","Troglodytes troglodytes_Eurasian Wren",0.105118
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:46:54.00","00:46:57.00","Troglodytes troglodytes_Eurasian Wren",0.351586
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:46:54.00","00:46:57.00","Regulus ignicapilla_Common Firecrest",0.187579
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:46:55.00","00:46:58.00","Troglodytes troglodytes_Eurasian Wren",0.491796
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:46:55.00","00:46:58.00","Regulus ignicapilla_Common Firecrest",0.169116
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:46:56.00","00:46:59.00","Troglodytes troglodytes_Eurasian Wren",0.222170
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:46:56.00","00:46:59.00","Regulus ignicapilla_Common Firecrest",0.148575
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:46:56.00","00:46:59.00","Phylloscopus ibericus_Iberian Chiffchaff",0.105096
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:46:57.00","00:47:00.00","Certhia familiaris_Eurasian Treecreeper",0.107450
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:47:01.00","00:47:04.00","Pseudonestor xanthophrys_Maui Parrotbill",0.177442
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:47:02.00","00:47:05.00","Pseudonestor xanthophrys_Maui Parrotbill",0.157884
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:47:03.00","00:47:06.00","Sylvia atricapilla_Eurasian Blackcap",0.100001
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:47:10.00","00:47:13.00","Troglodytes troglodytes_Eurasian Wren",0.112397
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:47:11.00","00:47:14.00","Troglodytes troglodytes_Eurasian Wren",0.211355
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:47:12.00","00:47:15.00","Troglodytes troglodytes_Eurasian Wren",0.277777
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:47:13.00","00:47:16.00","Troglodytes troglodytes_Eurasian Wren",0.583355
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:47:14.00","00:47:17.00","Troglodytes troglodytes_Eurasian Wren",0.133160
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:47:15.00","00:47:18.00","Troglodytes troglodytes_Eurasian Wren",0.374698
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:47:16.00","00:47:19.00","Troglodytes troglodytes_Eurasian Wren",0.386764
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:47:17.00","00:47:20.00","Troglodytes troglodytes_Eurasian Wren",0.191330
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:47:21.00","00:47:24.00","Caprimulgus europaeus_Eurasian Nightjar",0.101564
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:47:25.00","00:47:28.00","Troglodytes troglodytes_Eurasian Wren",0.218202
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:47:26.00","00:47:29.00","Troglodytes troglodytes_Eurasian Wren",0.433746
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:47:27.00","00:47:30.00","Troglodytes troglodytes_Eurasian Wren",0.267155
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:47:28.00","00:47:31.00","Troglodytes troglodytes_Eurasian Wren",0.403011
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:47:29.00","00:47:32.00","Troglodytes troglodytes_Eurasian Wren",0.178332
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:47:33.00","00:47:36.00","Pseudonestor xanthophrys_Maui Parrotbill",0.122377
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:47:34.00","00:47:37.00","Pseudonestor xanthophrys_Maui Parrotbill",0.187929
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:47:39.00","00:47:42.00","Troglodytes troglodytes_Eurasian Wren",0.161217
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:47:40.00","00:47:43.00","Troglodytes troglodytes_Eurasian Wren",0.270730
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:47:41.00","00:47:44.00","Troglodytes troglodytes_Eurasian Wren",0.414088
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:47:42.00","00:47:45.00","Troglodytes troglodytes_Eurasian Wren",0.451499
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:47:43.00","00:47:46.00","Troglodytes troglodytes_Eurasian Wren",0.553598
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:47:45.00","00:47:48.00","Troglodytes troglodytes_Eurasian Wren",0.130927
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:47:54.00","00:47:57.00","Regulus ignicapilla_Common Firecrest",0.183804
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250424_052500.WAV","00:47:55.00","00:47:58.00","Regulus ignicapilla_Common Firecrest",0.159661
